"id","campaign_title","type","list_id","list_is_active","list_name","subject_line","preview_text","emails_sent","abuse_reports","unsubscribed","send_time","bounces","forwards","opens","clicks","facebook_likes","industry_stats","list_stats","timeseries","ecommerce","delivery_status","_links","total_bounces","send_month","send_month_numeric","send_day","click_rate","open_rate","subject_line_length","share_report"
"b2beef04ec","10/16 How you feel when your teen begins to get excited about their future","regular","fc15798a65",true,"Grown & Flown Email Subscription","When your teen begins to get excited about their future😊","Holiday card giveaway ",159942,8,144,"10/16/2022","{""hard_bounces"":17,""soft_bounces"":129,""syntax_errors"":0}","{""forwards_count"":0,""forwards_opens"":0}","{""opens_total"":109424,""unique_opens"":80518,""open_rate"":0.5038799469323387,""last_open"":""2022-12-13T23:50:04+00:00""}","{""clicks_total"":2546,""unique_clicks"":2208,""unique_subscriber_clicks"":1926,""click_rate"":0.012052867405942577,""last_click"":""2022-12-05T03:53:31+00:00""}","{""recipient_likes"":0,""unique_likes"":0,""facebook_likes"":0}","{""type"":""Media and Publishing"",""open_rate"":0.2012246990697347,""click_rate"":0.03749638133760622,""bounce_rate"":0.0029090495790004087,""unopen_rate"":0.7958662513512649,""unsub_rate"":0.0007075306915200276,""abuse_rate"":0.00004447937093368063}","{""sub_rate"":1062,""unsub_rate"":870,""open_rate"":29.91245455346071,""click_rate"":4.550850308820479}","[{""timestamp"":""2022-10-16T21:00:00+00:00"",""emails_sent"":0,""unique_opens"":19151,""recipients_clicks"":525},{""timestamp"":""2022-10-16T22:00:00+00:00"",""emails_sent"":0,""unique_opens"":9983,""recipients_clicks"":257},{""timestamp"":""2022-10-16T23:00:00+00:00"",""emails_sent"":0,""unique_opens"":7200,""recipients_clicks"":163},{""timestamp"":""2022-10-17T00:00:00+00:00"",""emails_sent"":0,""unique_opens"":6712,""recipients_clicks"":142},{""timestamp"":""2022-10-17T01:00:00+00:00"",""emails_sent"":0,""unique_opens"":7176,""recipients_clicks"":107},{""timestamp"":""2022-10-17T02:00:00+00:00"",""emails_sent"":0,""unique_opens"":8202,""recipients_clicks"":66},{""timestamp"":""2022-10-17T03:00:00+00:00"",""emails_sent"":0,""unique_opens"":7315,""recipients_clicks"":55},{""timestamp"":""2022-10-17T04:00:00+00:00"",""emails_sent"":0,""unique_opens"":4963,""recipients_clicks"":30},{""timestamp"":""2022-10-17T05:00:00+00:00"",""emails_sent"":0,""unique_opens"":2839,""recipients_clicks"":13},{""timestamp"":""2022-10-17T06:00:00+00:00"",""emails_sent"":0,""unique_opens"":1512,""recipients_clicks"":15},{""timestamp"":""2022-10-17T07:00:00+00:00"",""emails_sent"":0,""unique_opens"":726,""recipients_clicks"":5},{""timestamp"":""2022-10-17T08:00:00+00:00"",""emails_sent"":0,""unique_opens"":471,""recipients_clicks"":6},{""timestamp"":""2022-10-17T09:00:00+00:00"",""emails_sent"":0,""unique_opens"":511,""recipients_clicks"":9},{""timestamp"":""2022-10-17T10:00:00+00:00"",""emails_sent"":0,""unique_opens"":855,""recipients_clicks"":29},{""timestamp"":""2022-10-17T11:00:00+00:00"",""emails_sent"":0,""unique_opens"":1172,""recipients_clicks"":42},{""timestamp"":""2022-10-17T12:00:00+00:00"",""emails_sent"":0,""unique_opens"":1297,""recipients_clicks"":54},{""timestamp"":""2022-10-17T13:00:00+00:00"",""emails_sent"":0,""unique_opens"":1193,""recipients_clicks"":54},{""timestamp"":""2022-10-17T14:00:00+00:00"",""emails_sent"":0,""unique_opens"":1024,""recipients_clicks"":42},{""timestamp"":""2022-10-17T15:00:00+00:00"",""emails_sent"":0,""unique_opens"":926,""recipients_clicks"":36},{""timestamp"":""2022-10-17T16:00:00+00:00"",""emails_sent"":0,""unique_opens"":707,""recipients_clicks"":17},{""timestamp"":""2022-10-17T17:00:00+00:00"",""emails_sent"":0,""unique_opens"":599,""recipients_clicks"":20},{""timestamp"":""2022-10-17T18:00:00+00:00"",""emails_sent"":0,""unique_opens"":551,""recipients_clicks"":20},{""timestamp"":""2022-10-17T19:00:00+00:00"",""emails_sent"":0,""unique_opens"":510,""recipients_clicks"":16},{""timestamp"":""2022-10-17T20:00:00+00:00"",""emails_sent"":0,""unique_opens"":0,""recipients_clicks"":0}]","{""total_orders"":0,""total_spent"":0,""total_revenue"":0,""currency_code"":""USD""}","{""enabled"":false}","[{""rel"":""parent"",""href"":""https://us8.api.mailchimp.com/3.0/reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/CollectionResponse.json"",""schema"":""https://us8.api.mailchimp.com/schema/3.0/Paths/Reports/Collection.json""},{""rel"":""self"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Response.json""},{""rel"":""campaign"",""href"":""https://us8.api.mailchimp.com/3.0/campaigns/b2beef04ec"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Campaigns/Response.json""},{""rel"":""sub-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/sub-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Sub/Response.json""},{""rel"":""abuse-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/abuse-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Abuse/CollectionResponse.json""},{""rel"":""advice"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/advice"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Advice/Response.json""},{""rel"":""open-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/open-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/OpenDetails/CollectionResponse.json""},{""rel"":""click-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/click-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/ClickDetails/CollectionResponse.json""},{""rel"":""domain-performance"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/domain-performance"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/DomainPerformance/Response.json""},{""rel"":""eepurl"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/eepurl"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Eepurl/CollectionResponse.json""},{""rel"":""email-activity"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/email-activity"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/EmailActivity/CollectionResponse.json""},{""rel"":""locations"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/locations"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Locations/Response.json""},{""rel"":""sent-to"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/sent-to"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/SentTo/CollectionResponse.json""},{""rel"":""unsubscribed"",""href"":""https://us8.api.mailchimp.com/3.0/reports/b2beef04ec/unsubscribed"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Unsubs/CollectionResponse.json""}]",146,"October","9","Sunday",0.012052867405942577,0.5038799469323387,57,
"71474bd1ba","10/13 15 Biggest Financial Aid and FAFSA Mistakes","regular","fc15798a65",true,"Grown & Flown Email Subscription","15 Biggest Financial Aid and FAFSA Mistakes","25 popular board games for adults and teens",159963,12,115,"10/13/2022","{""hard_bounces"":22,""soft_bounces"":118,""syntax_errors"":0}","{""forwards_count"":0,""forwards_opens"":0}","{""opens_total"":117187,""unique_opens"":80505,""open_rate"":0.5037134830406137,""last_open"":""2022-12-14T00:10:23+00:00""}","{""clicks_total"":8464,""unique_clicks"":7178,""unique_subscriber_clicks"":5644,""click_rate"":0.03531406618571795,""last_click"":""2022-12-13T21:47:39+00:00""}","{""recipient_likes"":0,""unique_likes"":0,""facebook_likes"":0}","{""type"":""Media and Publishing"",""open_rate"":0.2012246990697347,""click_rate"":0.03749638133760622,""bounce_rate"":0.0029090495790004087,""unopen_rate"":0.7958662513512649,""unsub_rate"":0.0007075306915200276,""abuse_rate"":0.00004447937093368063}","{""sub_rate"":1062,""unsub_rate"":870,""open_rate"":29.91245455346071,""click_rate"":4.550850308820479}","[{""timestamp"":""2022-10-13T17:00:00+00:00"",""emails_sent"":114963,""unique_opens"":17387,""recipients_clicks"":1707},{""timestamp"":""2022-10-13T18:00:00+00:00"",""emails_sent"":0,""unique_opens"":9226,""recipients_clicks"":811},{""timestamp"":""2022-10-13T19:00:00+00:00"",""emails_sent"":0,""unique_opens"":6213,""recipients_clicks"":411},{""timestamp"":""2022-10-13T20:00:00+00:00"",""emails_sent"":0,""unique_opens"":5562,""recipients_clicks"":329},{""timestamp"":""2022-10-13T21:00:00+00:00"",""emails_sent"":0,""unique_opens"":5020,""recipients_clicks"":247},{""timestamp"":""2022-10-13T22:00:00+00:00"",""emails_sent"":0,""unique_opens"":4343,""recipients_clicks"":203},{""timestamp"":""2022-10-13T23:00:00+00:00"",""emails_sent"":0,""unique_opens"":3775,""recipients_clicks"":166},{""timestamp"":""2022-10-14T00:00:00+00:00"",""emails_sent"":0,""unique_opens"":3725,""recipients_clicks"":134},{""timestamp"":""2022-10-14T01:00:00+00:00"",""emails_sent"":0,""unique_opens"":4658,""recipients_clicks"":133},{""timestamp"":""2022-10-14T02:00:00+00:00"",""emails_sent"":0,""unique_opens"":5889,""recipients_clicks"":108},{""timestamp"":""2022-10-14T03:00:00+00:00"",""emails_sent"":0,""unique_opens"":5671,""recipients_clicks"":73},{""timestamp"":""2022-10-14T04:00:00+00:00"",""emails_sent"":0,""unique_opens"":3920,""recipients_clicks"":52},{""timestamp"":""2022-10-14T05:00:00+00:00"",""emails_sent"":0,""unique_opens"":2337,""recipients_clicks"":31},{""timestamp"":""2022-10-14T06:00:00+00:00"",""emails_sent"":0,""unique_opens"":1237,""recipients_clicks"":12},{""timestamp"":""2022-10-14T07:00:00+00:00"",""emails_sent"":0,""unique_opens"":616,""recipients_clicks"":10},{""timestamp"":""2022-10-14T08:00:00+00:00"",""emails_sent"":0,""unique_opens"":380,""recipients_clicks"":8},{""timestamp"":""2022-10-14T09:00:00+00:00"",""emails_sent"":0,""unique_opens"":367,""recipients_clicks"":14},{""timestamp"":""2022-10-14T10:00:00+00:00"",""emails_sent"":0,""unique_opens"":598,""recipients_clicks"":27},{""timestamp"":""2022-10-14T11:00:00+00:00"",""emails_sent"":0,""unique_opens"":803,""recipients_clicks"":47},{""timestamp"":""2022-10-14T12:00:00+00:00"",""emails_sent"":0,""unique_opens"":897,""recipients_clicks"":63},{""timestamp"":""2022-10-14T13:00:00+00:00"",""emails_sent"":0,""unique_opens"":854,""recipients_clicks"":53},{""timestamp"":""2022-10-14T14:00:00+00:00"",""emails_sent"":0,""unique_opens"":698,""recipients_clicks"":45},{""timestamp"":""2022-10-14T15:00:00+00:00"",""emails_sent"":0,""unique_opens"":605,""recipients_clicks"":37},{""timestamp"":""2022-10-14T16:00:00+00:00"",""emails_sent"":0,""unique_opens"":0,""recipients_clicks"":0}]","{""total_orders"":0,""total_spent"":0,""total_revenue"":0,""currency_code"":""USD""}","{""enabled"":false}","[{""rel"":""parent"",""href"":""https://us8.api.mailchimp.com/3.0/reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/CollectionResponse.json"",""schema"":""https://us8.api.mailchimp.com/schema/3.0/Paths/Reports/Collection.json""},{""rel"":""self"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Response.json""},{""rel"":""campaign"",""href"":""https://us8.api.mailchimp.com/3.0/campaigns/71474bd1ba"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Campaigns/Response.json""},{""rel"":""sub-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/sub-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Sub/Response.json""},{""rel"":""abuse-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/abuse-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Abuse/CollectionResponse.json""},{""rel"":""advice"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/advice"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Advice/Response.json""},{""rel"":""open-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/open-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/OpenDetails/CollectionResponse.json""},{""rel"":""click-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/click-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/ClickDetails/CollectionResponse.json""},{""rel"":""domain-performance"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/domain-performance"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/DomainPerformance/Response.json""},{""rel"":""eepurl"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/eepurl"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Eepurl/CollectionResponse.json""},{""rel"":""email-activity"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/email-activity"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/EmailActivity/CollectionResponse.json""},{""rel"":""locations"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/locations"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Locations/Response.json""},{""rel"":""sent-to"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/sent-to"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/SentTo/CollectionResponse.json""},{""rel"":""unsubscribed"",""href"":""https://us8.api.mailchimp.com/3.0/reports/71474bd1ba/unsubscribed"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Unsubs/CollectionResponse.json""}]",140,"October","9","Thursday",0.03531406618571795,0.5037134830406137,43,
"6829b68f35","Here are the Most Popular Amazon Prime Early Access Deals","regular","fc15798a65",true,"Grown & Flown Email Subscription","Here are the Most Popular G&F Amazon Prime Early Access Deals + New Finds","Plus some early holiday shopping ideas ",160098,6,202,"10/12/2022","{""hard_bounces"":27,""soft_bounces"":115,""syntax_errors"":0}","{""forwards_count"":0,""forwards_opens"":0}","{""opens_total"":127092,""unique_opens"":88414,""open_rate"":0.5527395033634249,""last_open"":""2022-12-13T23:37:13+00:00""}","{""clicks_total"":6591,""unique_clicks"":4982,""unique_subscriber_clicks"":3810,""click_rate"":0.023819050238815673,""last_click"":""2022-12-12T15:54:21+00:00""}","{""recipient_likes"":0,""unique_likes"":0,""facebook_likes"":0}","{""type"":""Media and Publishing"",""open_rate"":0.2012246990697347,""click_rate"":0.03749638133760622,""bounce_rate"":0.0029090495790004087,""unopen_rate"":0.7958662513512649,""unsub_rate"":0.0007075306915200276,""abuse_rate"":0.00004447937093368063}","{""sub_rate"":1062,""unsub_rate"":870,""open_rate"":29.91245455346071,""click_rate"":4.550850308820479}","[{""timestamp"":""2022-10-12T16:00:00+00:00"",""emails_sent"":160098,""unique_opens"":8291,""recipients_clicks"":425},{""timestamp"":""2022-10-12T17:00:00+00:00"",""emails_sent"":0,""unique_opens"":20134,""recipients_clicks"":1272},{""timestamp"":""2022-10-12T18:00:00+00:00"",""emails_sent"":0,""unique_opens"":8690,""recipients_clicks"":553},{""timestamp"":""2022-10-12T19:00:00+00:00"",""emails_sent"":0,""unique_opens"":6606,""recipients_clicks"":319},{""timestamp"":""2022-10-12T20:00:00+00:00"",""emails_sent"":0,""unique_opens"":5585,""recipients_clicks"":227},{""timestamp"":""2022-10-12T21:00:00+00:00"",""emails_sent"":0,""unique_opens"":5113,""recipients_clicks"":157},{""timestamp"":""2022-10-12T22:00:00+00:00"",""emails_sent"":0,""unique_opens"":4442,""recipients_clicks"":122},{""timestamp"":""2022-10-12T23:00:00+00:00"",""emails_sent"":0,""unique_opens"":3924,""recipients_clicks"":118},{""timestamp"":""2022-10-13T00:00:00+00:00"",""emails_sent"":0,""unique_opens"":3922,""recipients_clicks"":131},{""timestamp"":""2022-10-13T01:00:00+00:00"",""emails_sent"":0,""unique_opens"":4785,""recipients_clicks"":99},{""timestamp"":""2022-10-13T02:00:00+00:00"",""emails_sent"":0,""unique_opens"":6199,""recipients_clicks"":88},{""timestamp"":""2022-10-13T03:00:00+00:00"",""emails_sent"":0,""unique_opens"":5652,""recipients_clicks"":64},{""timestamp"":""2022-10-13T04:00:00+00:00"",""emails_sent"":0,""unique_opens"":3691,""recipients_clicks"":24},{""timestamp"":""2022-10-13T05:00:00+00:00"",""emails_sent"":0,""unique_opens"":2288,""recipients_clicks"":11},{""timestamp"":""2022-10-13T06:00:00+00:00"",""emails_sent"":0,""unique_opens"":1217,""recipients_clicks"":9},{""timestamp"":""2022-10-13T07:00:00+00:00"",""emails_sent"":0,""unique_opens"":588,""recipients_clicks"":4},{""timestamp"":""2022-10-13T08:00:00+00:00"",""emails_sent"":0,""unique_opens"":354,""recipients_clicks"":14},{""timestamp"":""2022-10-13T09:00:00+00:00"",""emails_sent"":0,""unique_opens"":378,""recipients_clicks"":5},{""timestamp"":""2022-10-13T10:00:00+00:00"",""emails_sent"":0,""unique_opens"":655,""recipients_clicks"":9},{""timestamp"":""2022-10-13T11:00:00+00:00"",""emails_sent"":0,""unique_opens"":842,""recipients_clicks"":27},{""timestamp"":""2022-10-13T12:00:00+00:00"",""emails_sent"":0,""unique_opens"":898,""recipients_clicks"":42},{""timestamp"":""2022-10-13T13:00:00+00:00"",""emails_sent"":0,""unique_opens"":836,""recipients_clicks"":33},{""timestamp"":""2022-10-13T14:00:00+00:00"",""emails_sent"":0,""unique_opens"":700,""recipients_clicks"":35},{""timestamp"":""2022-10-13T15:00:00+00:00"",""emails_sent"":0,""unique_opens"":580,""recipients_clicks"":14}]","{""total_orders"":0,""total_spent"":0,""total_revenue"":0,""currency_code"":""USD""}","{""enabled"":false}","[{""rel"":""parent"",""href"":""https://us8.api.mailchimp.com/3.0/reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/CollectionResponse.json"",""schema"":""https://us8.api.mailchimp.com/schema/3.0/Paths/Reports/Collection.json""},{""rel"":""self"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Response.json""},{""rel"":""campaign"",""href"":""https://us8.api.mailchimp.com/3.0/campaigns/6829b68f35"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Campaigns/Response.json""},{""rel"":""sub-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/sub-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Sub/Response.json""},{""rel"":""abuse-reports"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/abuse-reports"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Abuse/CollectionResponse.json""},{""rel"":""advice"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/advice"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Advice/Response.json""},{""rel"":""open-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/open-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/OpenDetails/CollectionResponse.json""},{""rel"":""click-details"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/click-details"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/ClickDetails/CollectionResponse.json""},{""rel"":""domain-performance"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/domain-performance"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/DomainPerformance/Response.json""},{""rel"":""eepurl"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/eepurl"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Eepurl/CollectionResponse.json""},{""rel"":""email-activity"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/email-activity"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/EmailActivity/CollectionResponse.json""},{""rel"":""locations"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/locations"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Locations/Response.json""},{""rel"":""sent-to"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/sent-to"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/SentTo/CollectionResponse.json""},{""rel"":""unsubscribed"",""href"":""https://us8.api.mailchimp.com/3.0/reports/6829b68f35/unsubscribed"",""method"":""GET"",""targetSchema"":""https://us8.api.mailchimp.com/schema/3.0/Definitions/Reports/Unsubs/CollectionResponse.json""}]",142,"October","9","Wednesday",0.023819050238815673,0.5527395033634249,73,
